longitude,latitude,housing_median_age,population,median_income,median_house_value,rooms_per_household,bedrooms_per_room,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-120.86,37.77,45,257,1.7188,109400,5.008064516129032,0.20772946859903382,True,False,False,False
-120.86,37.77,38,662,3.825,96400,5.80827067669173,0.18058252427184465,True,False,False,False
-120.86,37.77,28,535,2.3523,94700,5.206896551724138,0.19205298013245034,True,False,False,False
-120.87,37.76,16,601,1.7143,113300,4.851239669421488,0.2120954003407155,True,False,False,False
-120.85,37.77,20,421,2.0833,77300,4.311258278145695,0.2411674347158218,True,False,False,False
-120.85,37.77,37,936,2.4717,77100,4.748633879781421,0.23187571921749137,True,False,False,False
-120.86,37.76,32,623,3.0917,88900,4.796019900497512,0.2053941908713693,True,False,False,False
-120.87,37.76,16,1126,2.5655,116400,4.955882352941177,0.2042532146389713,True,False,False,False
-120.85,37.75,26,9,1.625,85000,5.6,0.14285714285714285,True,False,False,False
-120.85,37.78,15,1684,3.3169,131200,5.81505728314239,0.18547706163805236,True,False,False,False
-120.85,37.77,35,261,2.4583,75000,4.04,0.2376237623762376,True,False,False,False
-120.85,37.78,30,609,2.2386,87200,4.725738396624473,0.22142857142857142,True,False,False,False
-120.83,37.77,20,1062,1.6759,116700,4.2817955112219455,0.23471170646476414,True,False,False,False
-120.85,37.77,10,295,1.3583,85200,4.5,0.26004728132387706,True,False,False,False
-120.83,37.76,21,219,2.9125,112500,5.240963855421687,0.2206896551724138,True,False,False,False
-120.83,37.79,16,548,3.6875,121900,5.7612903225806456,0.18365061590145576,True,False,False,False
-120.93,37.74,37,1265,2.3023,91900,4.926952141057934,0.20552147239263804,True,False,False,False
-120.94,37.74,35,515,2.3469,90200,4.383458646616542,0.22984562607204118,True,False,False,False
-120.95,37.74,18,1958,3.0043,156500,5.745424292845258,0.19287576020851432,True,False,False,False
-120.95,37.73,12,2650,2.8565,92700,4.863881401617251,0.19728456636187308,True,False,False,False
-120.93,37.72,18,247,4.3864,179500,5.507042253521127,0.1815856777493606,True,False,False,False
-120.98,37.71,22,195,2.4211,268800,5.046511627906977,0.20506912442396313,True,False,False,False
-120.99,37.7,14,4356,3.5877,160900,5.53314606741573,0.19159305513250077,True,False,False,False
-120.97,37.69,14,2819,3.8598,174400,5.684536082474227,0.1648531011969532,True,False,False,False
-120.91,37.74,19,855,3.25,176700,5.70945945945946,0.19349112426035503,True,False,False,False
-120.91,37.73,31,429,2.4063,170200,5.6,0.18333333333333332,True,False,False,False
-120.92,37.7,24,270,1.6172,156300,4.705357142857143,0.2125237191650854,True,False,False,False
-120.94,37.7,25,390,4.4,174100,7.23021582733813,0.1582089552238806,True,False,False,False
-120.97,37.73,19,1412,5.7476,248600,8.04535637149028,0.1457718120805369,True,False,False,False
-121.01,37.74,14,796,8.7783,435000,7.867109634551495,0.12542229729729729,True,False,False,False
-121.01,37.72,23,677,2.5486,161100,5.604081632653061,0.19227967953386743,True,False,False,False
-121.06,37.73,5,1246,4.9236,155900,5.682619647355164,0.18617021276595744,True,False,False,False
-121.07,37.71,39,92,3.375,212500,6.027027027027027,0.16591928251121077,True,False,False,False
-121.08,37.69,19,3559,3.2246,129300,5.764024933214603,0.1872393017148154,True,False,False,False
-121.14,37.7,29,751,3.2391,187500,5.9688888888888885,0.16604616530156366,True,False,False,False
-121.09,37.67,30,800,3.3482,220000,5.680412371134021,0.1724137931034483,True,False,False,False
-121.09,37.61,42,921,3.8864,171400,6.2264808362369335,0.16564073866815893,True,False,False,False
-121.18,37.64,43,611,2.875,187500,6.314720812182741,0.1680064308681672,True,False,False,False
-121.06,37.7,7,4827,3.462,151900,5.4436701509872245,0.19703435033070194,True,False,False,False
-121.04,37.7,52,121,3.3036,197500,8.725,0.16905444126074498,True,False,False,False
-121.04,37.69,5,4449,4.5332,195500,6.095873015873016,0.17071138423080928,True,False,False,False
-121.02,37.71,25,87,3.6023,131300,4.813953488372093,0.19806763285024154,True,False,False,False
-121.03,37.69,6,1266,3.4632,137700,5.488421052631579,0.21365554276946683,True,False,False,False
-121.02,37.7,16,2126,3.3438,125400,5.227067669172932,0.18699654775604144,True,False,False,False
-121.0,37.71,52,35,2.25,175000,3.090909090909091,0.22549019607843138,True,False,False,False
-121.01,37.7,12,4656,3.2447,142200,4.936859147328656,0.20835155225185834,True,False,False,False
-121.06,37.67,31,383,3.4167,196900,7.023255813953488,0.16114790286975716,True,False,False,False
-121.06,37.66,6,1993,4.6053,150100,6.132550335570469,0.16361149110807113,True,False,False,False
-121.05,37.65,5,1760,4.5701,146400,5.965317919075145,0.17603359173126615,True,False,False,False
-121.04,37.66,11,913,4.1705,162800,5.563758389261745,0.18154402895054284,True,False,False,False
-121.04,37.65,8,995,3.3567,129100,5.367123287671233,0.19346605410923942,True,False,False,False
-121.03,37.65,37,120,3.9844,150000,10.135135135135135,0.15466666666666667,True,False,False,False
-121.04,37.67,16,166,0.536,162500,2.111111111111111,1.0,True,False,False,False
-121.0,37.69,18,1452,3.4079,147500,5.523885350318471,0.19054482559815508,True,False,False,False
-121.01,37.69,20,1538,2.48,135600,4.6453900709219855,0.23206106870229007,True,False,False,False
-121.01,37.68,33,373,5.5,146200,6.225563909774436,0.14855072463768115,True,False,False,False
-121.0,37.68,15,408,6.9682,182400,6.285714285714286,0.1461038961038961,True,False,False,False
-121.0,37.68,29,1170,4.9904,158100,6.328260869565217,0.15286843009275164,True,False,False,False
-121.01,37.68,33,1579,3.5775,109700,5.767857142857143,0.18173374613003096,True,False,False,False
-121.0,37.67,26,47,1.125,87500,5.0,0.2,True,False,False,False
-121.04,37.68,18,3622,2.0272,92700,4.546985815602837,0.22830961201013844,True,False,False,False
-121.04,37.68,28,1140,2.3783,81400,5.023684210526316,0.20848611838658984,True,False,False,False
-121.02,37.69,19,2219,3.5208,145000,4.743781094527363,0.20713162034609334,True,False,False,False
-121.03,37.69,5,1967,3.8065,146000,5.436657681940701,0.19112543381259295,True,False,False,False
-121.04,37.69,9,3265,3.0217,160900,5.006324110671937,0.21395862940154745,True,False,False,False
-121.02,37.68,25,1834,3.996,114500,5.643598615916955,0.18025751072961374,True,False,False,False
-121.03,37.68,20,2016,2.6567,110400,5.295867768595041,0.19506866416978777,True,False,False,False
-121.03,37.68,27,1004,3.7857,110500,6.371335504885994,0.16717791411042945,True,False,False,False
-121.02,37.68,28,1608,3.5489,106400,5.152329749103942,0.19478260869565217,True,False,False,False
-120.94,37.68,4,6420,4.2471,162100,5.816950633464395,0.18205031918888473,True,False,False,False
-120.95,37.67,15,1624,4.3864,137600,5.691449814126394,0.1907250163291966,True,False,False,False
-120.96,37.66,16,2654,4.2823,138300,6.170398009950249,0.18181818181818182,True,False,False,False
-120.95,37.66,16,1990,5.1473,188400,6.663690476190476,0.14448414470745868,True,False,False,False
-120.95,37.65,37,72,2.2279,225000,6.181818181818182,0.14705882352941177,True,False,False,False
-120.93,37.67,6,2075,3.3844,138500,5.420807453416149,0.18819822400458322,True,False,False,False
-120.93,37.66,10,3227,4.744,148100,6.310258548790659,0.1781654771345493,True,False,False,False
-120.94,37.66,17,327,6.8654,290500,8.433823529411764,0.12205754141238012,True,False,False,False
-120.98,37.69,18,1296,5.5684,185100,6.743099787685775,0.1473551637279597,True,False,False,False
-120.99,37.69,25,1060,6.4788,199400,7.278215223097113,0.13847818247385504,True,False,False,False
-120.99,37.68,30,732,2.6932,94900,6.058282208588957,0.189873417721519,True,False,False,False
-120.98,37.68,24,347,3.1912,149600,5.0,0.16170212765957448,True,False,False,False
-120.97,37.69,16,1279,3.4667,160900,5.855345911949685,0.17042606516290726,True,False,False,False
-120.97,37.69,15,1986,3.072,114300,5.977941176470588,0.2068880688806888,True,False,False,False
-120.97,37.68,16,1302,3.1625,130300,5.99234693877551,0.18986802894848873,True,False,False,False
-120.97,37.68,9,529,4.7159,163700,6.402298850574713,0.15439856373429084,True,False,False,False
-120.98,37.68,27,1806,3.1848,112800,5.579387186629527,0.19021467798302547,True,False,False,False
-120.99,37.68,28,1595,2.2336,112700,5.298217179902755,0.19791985316610583,True,False,False,False
-120.99,37.67,16,307,2.1518,107400,4.896551724137931,0.21830985915492956,True,False,False,False
-120.98,37.67,13,682,3.65,155500,4.44,0.21294021294021295,True,False,False,False
-120.97,37.68,16,1370,3.3368,121200,4.946428571428571,0.21460088247091857,True,False,False,False
-120.98,37.68,18,2203,2.166,118600,4.802059496567506,0.23969502025256134,True,False,False,False
-120.97,37.67,16,1292,4.3851,117300,5.531365313653136,0.1667778519012675,True,False,False,False
-120.96,37.67,17,1558,2.9219,114300,4.457875457875458,0.20994248151191455,True,False,False,False
-120.96,37.67,18,538,4.2969,163200,6.554545454545455,0.15880721220527047,True,False,False,False
-120.97,37.67,31,792,2.4,121500,5.605442176870748,0.17779126213592233,True,False,False,False
-120.97,37.66,19,799,3.1286,137500,5.23607427055703,0.19908814589665655,True,False,False,False
-120.96,37.66,15,1296,3.8542,145200,5.725806451612903,0.17464788732394365,True,False,False,False
-120.97,37.66,24,1448,3.5395,127900,5.140350877192983,0.2006825938566553,True,False,False,False
-120.97,37.66,21,1260,2.0227,179800,4.791666666666667,0.2289855072463768,True,False,False,False
-120.98,37.66,33,984,4.5208,114200,5.502808988764045,0.17457886676875958,True,False,False,False
-120.98,37.66,40,1423,2.6346,100600,5.06218487394958,0.20451527224435592,True,False,False,False
-120.98,37.65,36,432,2.5,103100,5.506666666666667,0.20217917675544794,True,False,False,False
-120.98,37.67,33,824,2.7621,109100,4.745033112582782,0.20795533845080252,True,False,False,False
-120.99,37.67,28,1066,1.8315,90500,4.510204081632653,0.23925339366515838,True,False,False,False
-120.99,37.66,30,914,1.933,107000,4.295,0.229918509895227,True,False,False,False
-120.99,37.66,39,831,2.5938,135600,5.788079470198675,0.18821510297482838,True,False,False,False
-120.99,37.66,46,754,2.9137,106000,4.915730337078652,0.1982857142857143,True,False,False,False
-120.99,37.65,44,1408,2.1487,86600,4.944444444444445,0.21875,True,False,False,False
-121.0,37.65,52,1768,2.5089,119000,4.989730423620026,0.20658605608438385,True,False,False,False
-121.0,37.67,27,995,2.5148,110200,5.073496659242761,0.21027216856892011,True,False,False,False
-121.01,37.67,37,1072,3.0721,108100,5.579775280898876,0.18485702778896496,True,False,False,False
-121.01,37.66,36,1366,4.5,151400,6.332185886402754,0.16662136450122317,True,False,False,False
-121.0,37.66,43,944,3.2632,138100,5.613744075829384,0.17433516251582945,True,False,False,False
-121.0,37.66,43,875,3.9844,152000,5.961988304093567,0.16233447768513978,True,False,False,False
-121.01,37.65,47,570,2.1969,149400,5.767676767676767,0.19497956800934033,True,False,False,False
-121.02,37.67,32,1916,2.6722,111500,5.339189189189189,0.20172108327005822,True,False,False,False
-121.03,37.67,24,1468,3.1857,98300,4.90249433106576,0.21230342275670674,True,False,False,False
-121.03,37.66,31,614,2.1528,75500,4.457286432160804,0.24464487034949267,True,False,False,False
-121.02,37.66,36,1688,3.1568,109900,5.109649122807017,0.18340486409155937,True,False,False,False
-121.02,37.66,28,806,1.6078,125000,4.2514792899408285,0.2783576896311761,True,False,False,False
-121.02,37.65,20,1996,3.0645,106000,5.21578947368421,0.20854355869492094,True,False,False,False
-121.03,37.64,22,1520,3.148,102300,5.170542635658915,0.1934032983508246,True,False,False,False
-121.03,37.63,5,1490,3.0398,120000,5.054385964912281,0.202707393266227,True,False,False,False
-121.05,37.64,33,569,3.3516,150000,6.913461538461538,0.16481223922114047,True,False,False,False
-121.05,37.62,37,555,3.4125,125000,5.2944162436548226,0.18791946308724833,True,False,False,False
-121.02,37.64,42,1035,2.1036,88300,5.059859154929577,0.21363952679192763,True,False,False,False
-121.02,37.63,35,1290,1.564,81800,4.519886363636363,0.22878692646134507,True,False,False,False
-121.02,37.62,30,1878,2.5363,83900,4.505235602094241,0.23184195235328298,True,False,False,False
-121.02,37.61,33,1318,1.7104,59000,4.2091690544412605,0.2518720217835262,True,False,False,False
-121.03,37.62,43,612,2.8194,81300,4.665413533834586,0.19339242546333602,True,False,False,False
-121.03,37.62,46,1210,2.5313,77700,4.816115702479339,0.21793221793221793,True,False,False,False
-121.02,37.62,14,4722,1.6731,95800,4.741322314049587,0.22415896810179536,True,False,False,False
-121.01,37.64,52,74,1.3036,75000,9.136363636363637,0.17412935323383086,True,False,False,False
-121.01,37.64,36,1998,1.9013,69900,4.232905982905983,0.25593134780413934,True,False,False,False
-121.01,37.64,33,598,1.0217,81300,3.609375,0.2987012987012987,True,False,False,False
-121.0,37.64,43,293,1.2902,67500,3.3085106382978724,0.3054662379421222,True,False,False,False
-120.99,37.64,41,881,2.7538,99600,4.376731301939058,0.24367088607594936,True,False,False,False
-120.99,37.64,50,459,1.8162,70000,3.5025641025641026,0.2767203513909224,True,False,False,False
-121.0,37.65,17,198,0.6825,187500,2.372549019607843,0.41735537190082644,True,False,False,False
-121.01,37.65,52,152,0.4999,82500,2.870967741935484,0.29775280898876405,True,False,False,False
-121.0,37.64,19,658,0.9573,162500,2.951219512195122,0.33884297520661155,True,False,False,False
-121.0,37.64,52,325,1.1875,90600,3.3544303797468356,0.3339622641509434,True,False,False,False
-120.97,37.65,16,1776,3.9886,137500,5.469613259668508,0.1808080808080808,True,False,False,False
-120.96,37.64,41,673,2.7917,90700,4.732258064516129,0.22358554873892297,True,False,False,False
-120.97,37.64,42,1131,2.0833,95500,4.914583333333334,0.21364985163204747,True,False,False,False
-120.98,37.65,40,158,7.3841,172200,6.698412698412699,0.14928909952606634,True,False,False,False
-120.98,37.64,45,839,3.1397,110700,5.744744744744745,0.17511761630946157,True,False,False,False
-120.98,37.64,40,679,2.1458,130300,5.562111801242236,0.2004466778336125,True,False,False,False
-120.9,37.66,19,2426,2.9783,82500,5.093514328808446,0.1981048267693219,True,False,False,False
-120.91,37.66,36,720,2.6523,76300,5.689655172413793,0.19318181818181818,True,False,False,False
-120.9,37.64,26,855,1.6767,81300,5.720779220779221,0.23723041997729852,True,False,False,False
-120.94,37.65,13,3033,3.0577,119000,6.056085918854415,0.19270935960591132,True,False,False,False
-120.93,37.65,1,402,4.25,189200,20.125,0.14551907719609583,True,False,False,False
-120.92,37.65,23,163,1.3696,275000,3.9147286821705425,0.24554455445544554,True,False,False,False
-120.95,37.65,14,3221,2.6964,107000,4.718693284936479,0.21519230769230768,True,False,False,False
-120.96,37.65,34,972,2.4485,95500,5.214723926380368,0.19117647058823528,True,False,False,False
-120.95,37.64,32,1957,2.7209,88300,5.090510948905109,0.2122168052767422,True,False,False,False
-120.94,37.63,43,176,1.425,69400,4.066666666666666,0.21311475409836064,True,False,False,False
-120.92,37.63,39,22,1.7679,450000,5.0,0.17777777777777778,True,False,False,False
-120.96,37.64,36,51,3.625,67500,4.285714285714286,0.2,True,False,False,False
-120.98,37.64,39,2052,1.6952,65000,4.076323987538941,0.25181505540695454,True,False,False,False
-120.97,37.63,39,2047,1.7054,58800,3.9008264462809916,0.2572033898305085,True,False,False,False
-121.0,37.63,31,192,1.75,73800,3.257575757575758,0.28837209302325584,True,False,False,False
-121.0,37.63,49,1525,1.59,80900,4.39186295503212,0.24378352023403219,True,False,False,False
-121.01,37.63,41,2122,1.9643,74900,4.6066666666666665,0.23118668596237338,True,False,False,False
-121.01,37.62,35,622,1.8167,79500,3.9172413793103447,0.2640845070422535,True,False,False,False
-121.01,37.62,35,1687,2.0885,73700,4.812064965197216,0.22999035679845709,True,False,False,False
-120.98,37.62,26,3010,1.9206,81300,4.097639484978541,0.25006546216286984,True,False,False,False
-120.99,37.63,21,276,2.4792,60000,3.7529411764705882,0.3761755485893417,True,False,False,False
-121.0,37.62,28,1043,1.0801,75000,3.2296918767507004,0.3642671292281006,True,False,False,False
-120.99,37.62,37,1787,1.5515,54100,3.9106796116504854,0.25074478649453824,True,False,False,False
-121.01,37.61,5,2316,3.4703,129300,5.649149922720247,0.19042407660738714,True,False,False,False
-121.0,37.61,36,2045,2.273,62900,4.8127272727272725,0.22818284850774462,True,False,False,False
